lat_bin,lon_bin,time_bin,count,total_magnitude,max_magnitude
102,228,95,1,5.20,5.20
102,229,69,4,19.20,5.80
102,230,27,1,4.30,4.30
102,237,16,1,4.70,4.70
102,237,75,1,4.40,4.40
102,237,111,1,4.30,4.30
102,238,28,1,4.40,4.40
102,238,42,1,4.30,4.30
102,271,84,1,4.40,4.40
102,272,10,1,4.60,4.60
102,272,21,1,4.30,4.30
102,272,34,1,4.20,4.20
102,272,111,1,4.30,4.30
102,272,117,1,4.40,4.40
102,272,118,1,4.40,4.40
102,273,9,1,4.50,4.50
102,273,39,1,4.50,4.50
102,273,55,1,4.00,4.00
102,273,56,1,4.50,4.50
102,273,60,1,5.00,5.00
102,273,91,1,4.70,4.70
102,273,111,1,4.60,4.60
102,273,112,1,4.20,4.20
102,273,116,1,4.70,4.70
102,274,59,1,4.40,4.40
102,275,15,1,4.70,4.70
102,275,17,1,4.50,4.50
102,275,71,1,4.60,4.60
102,275,85,2,8.80,4.50
102,275,86,1,4.80,4.80
102,300,19,1,5.40,5.40
102,300,26,2,9.50,4.90
102,300,42,1,4.20,4.20
102,300,43,1,4.40,4.40
102,300,49,1,4.40,4.40
102,300,72,1,4.40,4.40
102,300,97,1,4.40,4.40
102,300,104,1,4.90,4.90
102,301,16,1,4.70,4.70
102,301,19,1,4.60,4.60
102,301,69,1,4.80,4.80
102,301,71,1,4.50,4.50
102,301,77,1,4.90,4.90
102,302,115,1,4.60,4.60
102,303,13,1,4.20,4.20
102,303,24,1,4.40,4.40
102,303,25,2,9.50,4.90
102,303,27,2,8.80,4.50
102,303,31,1,4.40,4.40
102,303,35,2,9.10,4.60
102,303,38,2,9.40,4.70
102,303,40,1,4.20,4.20
102,303,46,1,4.60,4.60
102,303,59,1,4.40,4.40
102,303,61,2,11.00,6.10
102,303,62,3,13.50,4.60
102,303,66,2,9.10,4.60
102,303,70,2,9.20,4.70
102,303,74,1,4.30,4.30
102,303,80,2,8.90,4.50
102,303,81,2,9.20,4.90
102,303,89,1,4.50,4.50
102,303,99,1,4.30,4.30
102,303,101,1,4.70,4.70
102,303,102,1,4.20,4.20
102,303,109,1,5.00,5.00
102,303,110,1,4.80,4.80
102,303,111,1,4.60,4.60
102,303,112,1,4.80,4.80
102,304,9,1,4.30,4.30
102,304,17,1,4.60,4.60
102,304,21,1,4.80,4.80
102,304,56,1,4.60,4.60
102,304,63,1,4.50,4.50
102,304,66,1,4.40,4.40
102,304,77,1,4.90,4.90
102,304,85,1,4.20,4.20
102,304,92,1,4.50,4.50
102,304,93,2,9.40,4.90
102,304,104,1,5.00,5.00
102,304,108,3,14.60,5.70
102,305,31,1,4.50,4.50
102,305,32,1,4.30,4.30
102,305,38,1,4.40,4.40
102,305,40,1,4.40,4.40
102,305,56,1,4.60,4.60
102,305,59,1,4.30,4.30
102,305,90,1,4.20,4.20
102,305,98,2,8.80,4.40
102,305,103,2,9.20,4.80
102,305,105,1,4.40,4.40
102,306,10,1,4.30,4.30
102,306,58,1,4.60,4.60
102,306,80,1,4.70,4.70
102,319,14,1,4.40,4.40
102,320,0,1,4.50,4.50
102,321,3,1,4.40,4.40
102,321,5,1,5.00,5.00
102,321,10,1,4.20,4.20
102,321,30,1,5.20,5.20
102,321,33,1,4.20,4.20
102,321,36,1,4.60,4.60
102,321,37,1,4.50,4.50
102,321,39,1,4.40,4.40
102,321,43,1,4.40,4.40
102,321,54,1,4.80,4.80
102,321,70,1,4.50,4.50
102,321,119,1,4.80,4.80
102,322,11,1,4.60,4.60
102,322,36,1,4.30,4.30
102,322,37,1,4.30,4.30
102,322,38,1,4.50,4.50
102,322,44,1,4.40,4.40
102,322,48,1,4.50,4.50
102,322,54,1,4.40,4.40
102,322,56,1,4.10,4.10
102,322,68,1,4.40,4.40
102,322,83,1,4.60,4.60
102,322,91,1,4.40,4.40
102,322,92,5,22.10,4.70
102,322,94,1,4.10,4.10
102,322,96,1,4.70,4.70
102,322,97,1,4.40,4.40
102,322,99,1,4.20,4.20
102,322,101,1,4.20,4.20
102,322,111,1,4.80,4.80
102,323,2,1,4.80,4.80
102,323,3,1,4.90,4.90
102,323,4,2,9.00,4.60
102,323,5,3,14.00,4.70
102,323,11,2,8.80,4.40
102,323,12,3,14.00,5.40
102,323,13,1,4.90,4.90
102,323,14,1,4.30,4.30
102,323,15,2,9.30,4.80
102,323,17,1,4.70,4.70
102,323,18,2,9.30,4.70
102,323,20,2,9.40,4.70
102,323,21,1,4.50,4.50
102,323,23,1,4.70,4.70
102,323,24,1,4.60,4.60
102,323,27,1,4.30,4.30
102,323,29,1,4.50,4.50
102,323,30,1,4.60,4.60
102,323,32,2,8.80,4.40
102,323,33,1,4.50,4.50
102,323,34,2,8.90,4.50
102,323,37,2,9.10,4.60
102,323,43,1,4.30,4.30
102,323,44,1,4.50,4.50
102,323,45,1,4.90,4.90
102,323,46,1,4.00,4.00
102,323,48,1,5.20,5.20
102,323,50,1,4.50,4.50
102,323,51,1,5.10,5.10
102,323,52,1,4.30,4.30
102,323,53,1,4.30,4.30
102,323,54,1,5.00,5.00
102,323,55,1,4.60,4.60
102,323,56,2,9.00,4.60
102,323,58,2,9.20,4.70
102,323,60,1,4.10,4.10
102,323,62,2,9.30,4.70
102,323,65,2,8.90,4.60
102,323,66,2,8.80,4.70
102,323,68,2,9.40,5.00
102,323,69,1,4.80,4.80
102,323,70,1,4.40,4.40
102,323,71,1,4.40,4.40
102,323,74,1,4.30,4.30
102,323,76,1,4.60,4.60
102,323,77,1,4.40,4.40
102,323,79,2,9.30,4.80
102,323,81,1,4.50,4.50
102,323,82,3,14.50,5.70
102,323,83,1,4.50,4.50
102,323,84,3,13.60,4.60
102,323,85,2,9.30,4.70
102,323,87,1,4.50,4.50
102,323,88,2,9.00,4.60
102,323,91,2,10.20,5.40
102,323,92,2,8.60,4.30
102,323,95,2,9.00,4.90
102,323,96,2,9.50,5.20
102,323,98,2,8.30,4.20
102,323,106,1,4.50,4.50
102,323,109,2,8.70,4.70
102,323,110,2,9.70,5.10
102,323,111,1,4.60,4.60
102,323,112,4,18.40,5.00
102,323,113,1,3.70,3.70
102,323,119,4,18.30,5.30
102,324,1,1,4.20,4.20
102,324,3,1,4.40,4.40
102,324,8,1,4.90,4.90
102,324,9,2,9.10,4.60
102,324,10,1,4.80,4.80
102,324,12,1,5.00,5.00
102,324,17,3,14.80,5.20
102,324,18,2,8.60,4.50
102,324,20,1,4.60,4.60
102,324,23,1,4.80,4.80
102,324,24,1,4.60,4.60
102,324,26,1,4.30,4.30
102,324,28,1,5.20,5.20
102,324,30,3,12.80,4.30
102,324,33,1,4.90,4.90
102,324,36,1,4.60,4.60
102,324,39,1,4.60,4.60
102,324,45,1,4.10,4.10
102,324,60,1,4.70,4.70
102,324,63,1,4.10,4.10
102,324,66,1,4.40,4.40
102,324,68,2,8.50,4.50
102,324,69,3,14.80,5.50
102,324,70,2,9.60,5.10
102,324,71,1,4.30,4.30
102,324,75,1,4.50,4.50
102,324,76,2,8.80,4.70
102,324,77,1,4.70,4.70
102,324,86,1,4.40,4.40
102,324,90,1,4.40,4.40
102,324,96,2,9.00,4.50
102,324,97,1,4.30,4.30
102,324,98,1,4.20,4.20
102,324,102,2,9.70,5.10
102,324,104,1,4.30,4.30
102,324,105,1,5.40,5.40
102,324,108,1,4.40,4.40
102,324,110,1,4.90,4.90
102,324,113,1,4.70,4.70
102,325,2,1,4.60,4.60
102,325,16,2,10.40,5.40
102,325,17,2,9.30,4.90
102,325,20,1,4.60,4.60
102,325,34,1,4.80,4.80
102,325,53,1,4.50,4.50
102,325,54,1,4.80,4.80
102,325,56,1,4.50,4.50
102,325,63,1,4.40,4.40
102,325,85,1,4.40,4.40
102,325,93,1,4.50,4.50
102,325,94,3,12.60,4.30
102,325,97,1,5.40,5.40
102,326,2,1,4.60,4.60
102,326,5,1,4.40,4.40
102,326,107,1,5.10,5.10
102,327,5,1,4.60,4.60
102,327,20,1,4.70,4.70
103,75,32,1,4.40,4.40
103,86,41,1,4.30,4.30
103,86,48,1,4.00,4.00
103,86,50,1,4.00,4.00
103,86,57,1,4.40,4.40
103,86,67,1,4.30,4.30
103,86,95,1,4.70,4.70
103,87,2,1,4.70,4.70
103,87,3,1,4.90,4.90
103,87,9,1,4.00,4.00
103,87,10,1,4.10,4.10
103,87,11,3,12.80,4.30
103,87,16,1,4.40,4.40
103,87,26,3,13.40,4.50
103,87,29,3,13.50,4.80
103,87,30,1,4.60,4.60
103,87,33,1,4.20,4.20
103,87,35,1,4.60,4.60
103,87,37,1,4.90,4.90
103,87,39,1,4.40,4.40
103,87,44,2,8.40,4.60
103,87,45,1,4.10,4.10
103,87,46,1,4.10,4.10
103,87,52,1,4.10,4.10
103,87,55,1,4.50,4.50
103,87,62,2,8.30,4.20
103,87,63,3,13.00,4.50
103,87,66,1,4.60,4.60
103,87,71,1,4.20,4.20
103,87,72,1,4.40,4.40
103,87,73,2,8.40,4.20
103,87,89,1,4.10,4.10
103,87,90,4,17.60,4.60
103,87,93,2,9.20,4.80
103,87,97,1,4.00,4.00
103,87,99,1,4.20,4.20
103,87,102,1,4.00,4.00
103,87,107,1,4.30,4.30
103,87,108,1,4.30,4.30
103,87,114,1,4.20,4.20
103,87,115,1,4.00,4.00
103,87,116,2,8.90,4.70
103,87,118,1,4.20,4.20
103,87,119,1,3.80,3.80
103,88,0,1,4.90,4.90
103,88,4,1,4.10,4.10
103,88,5,1,4.30,4.30
103,88,6,1,4.20,4.20
103,88,9,1,4.70,4.70
103,88,11,3,13.40,4.60
103,88,12,2,8.20,4.20
103,88,13,1,4.10,4.10
103,88,14,1,4.30,4.30
103,88,16,2,9.50,5.40
103,88,18,1,4.40,4.40
103,88,23,1,4.30,4.30
103,88,28,2,8.30,4.20
103,88,30,1,4.80,4.80
103,88,31,1,4.30,4.30
103,88,32,2,8.20,4.20
103,88,34,2,9.60,5.30
103,88,36,1,4.30,4.30
103,88,38,1,4.30,4.30
103,88,42,1,4.40,4.40
103,88,43,1,4.00,4.00
103,88,47,3,13.50,4.70
103,88,49,1,4.40,4.40
103,88,50,2,8.60,4.30
103,88,54,1,4.70,4.70
103,88,56,1,4.10,4.10
103,88,60,1,4.10,4.10
103,88,61,2,9.40,5.10
103,88,62,1,4.20,4.20
103,88,66,1,4.20,4.20
103,88,67,1,4.80,4.80
103,88,69,1,4.20,4.20
103,88,70,1,4.20,4.20
103,88,78,1,4.50,4.50
103,88,79,1,4.00,4.00
103,88,80,1,4.60,4.60
103,88,82,2,8.70,4.40
103,88,87,1,5.40,5.40
103,88,88,1,4.20,4.20
103,88,90,3,12.70,4.30
103,88,93,1,4.30,4.30
103,88,94,4,16.90,4.40
103,88,97,2,9.10,4.70
103,88,98,1,4.10,4.10
103,88,99,1,4.30,4.30
103,88,106,1,4.10,4.10
103,88,112,4,17.30,4.60
103,88,113,1,4.30,4.30
103,88,115,1,4.20,4.20
103,88,117,2,8.10,4.10
103,88,119,2,8.20,4.20
103,89,3,1,4.90,4.90
103,89,4,1,4.10,4.10
103,89,5,1,4.40,4.40
103,89,7,2,11.60,6.00
103,89,8,1,4.30,4.30
103,89,9,1,4.30,4.30
103,89,10,3,13.10,4.80
103,89,12,1,5.30,5.30
103,89,14,1,4.30,4.30
103,89,17,1,4.00,4.00
103,89,20,1,4.50,4.50
103,89,22,1,4.10,4.10
103,89,23,6,28.20,5.80
103,89,29,1,4.30,4.30
103,89,30,1,4.30,4.30
103,89,36,1,4.40,4.40
103,89,37,1,4.20,4.20
103,89,41,1,5.10,5.10
103,89,42,1,4.10,4.10
103,89,47,1,4.40,4.40
103,89,52,2,8.70,4.50
103,89,53,1,4.40,4.40
103,89,54,2,8.40,4.30
103,89,56,2,8.40,4.20
103,89,59,1,4.50,4.50
103,89,60,1,4.00,4.00
103,89,61,1,4.30,4.30
103,89,63,3,14.20,5.20
103,89,64,1,4.20,4.20
103,89,65,1,4.20,4.20
103,89,66,1,4.40,4.40
103,89,67,2,8.40,4.30
103,89,68,2,8.50,4.30
103,89,73,1,4.30,4.30
103,89,75,1,4.20,4.20
103,89,76,1,4.20,4.20
103,89,79,1,4.00,4.00
103,89,80,2,8.80,4.60
103,89,81,1,4.40,4.40
103,89,83,1,5.30,5.30
103,89,84,2,8.50,4.40
103,89,85,1,4.20,4.20
103,89,86,2,8.40,4.30
103,89,89,1,4.20,4.20
103,89,90,1,4.20,4.20
103,89,92,1,4.10,4.10
103,89,95,1,4.10,4.10
103,89,98,1,4.30,4.30
103,89,102,1,4.10,4.10
103,89,104,1,3.90,3.90
103,89,107,1,4.30,4.30
103,89,108,1,4.90,4.90
103,89,110,1,5.10,5.10
103,89,111,1,4.10,4.10
103,89,112,1,4.30,4.30
103,89,113,1,4.40,4.40
103,89,115,3,12.80,4.30
103,90,3,1,4.80,4.80
103,90,5,1,4.20,4.20
103,90,6,1,4.00,4.00
103,90,10,1,4.10,4.10
103,90,11,2,8.60,4.60
103,90,12,1,4.10,4.10
103,90,15,1,4.50,4.50
103,90,17,2,8.90,4.50
103,90,18,1,5.00,5.00
103,90,19,2,8.00,4.00
103,90,20,1,4.20,4.20
103,90,22,2,8.80,4.50
103,90,29,1,4.40,4.40
103,90,30,1,4.30,4.30
103,90,31,1,4.40,4.40
103,90,35,2,8.90,4.60
103,90,38,1,4.40,4.40
103,90,40,1,4.00,4.00
103,90,41,1,4.30,4.30
103,90,43,3,12.80,4.40
103,90,45,1,4.00,4.00
103,90,46,1,4.60,4.60
103,90,47,1,3.70,3.70
103,90,48,3,12.90,4.40
103,90,49,2,8.00,4.00
103,90,51,1,4.10,4.10
103,90,53,3,14.20,5.70
103,90,55,2,8.40,4.20
103,90,59,2,8.40,4.30
103,90,62,1,4.30,4.30
103,90,63,2,8.50,4.40
103,90,66,1,4.40,4.40
103,90,67,1,3.90,3.90
103,90,68,1,4.30,4.30
103,90,75,2,8.90,4.60
103,90,82,1,4.40,4.40
103,90,85,1,4.30,4.30
103,90,88,1,4.40,4.40
103,90,89,1,4.40,4.40
103,90,91,3,13.40,4.70
103,90,92,3,14.30,5.10
103,90,94,2,8.30,4.30
103,90,96,3,13.00,4.40
103,90,107,1,5.00,5.00
103,90,108,2,9.00,4.80
103,90,109,3,14.30,6.10
103,90,110,7,32.10,5.20
103,90,111,2,9.40,5.00
103,90,112,1,4.50,4.50
103,90,113,1,4.40,4.40
103,90,114,1,4.00,4.00
103,90,118,2,8.50,4.40
103,90,119,1,4.70,4.70
103,91,13,1,4.20,4.20
103,91,26,1,4.10,4.10
103,91,29,1,4.90,4.90
103,91,39,1,4.20,4.20
103,91,44,2,8.70,4.40
103,91,49,1,4.60,4.60
103,91,64,1,4.30,4.30
103,91,65,1,4.40,4.40
103,91,91,1,4.50,4.50
103,91,94,1,4.30,4.30
103,91,97,1,5.00,5.00
103,91,103,1,4.10,4.10
103,91,106,1,4.50,4.50
103,91,108,1,4.40,4.40
103,91,111,1,4.30,4.30
103,92,8,1,4.40,4.40
103,92,14,1,4.80,4.80
103,92,21,1,4.30,4.30
103,92,40,1,3.30,3.30
103,92,75,2,9.10,4.60
103,92,81,1,4.40,4.40
103,92,101,1,4.60,4.60
103,92,106,1,4.70,4.70
103,92,108,1,4.30,4.30
103,92,109,1,4.30,4.30
103,92,117,2,10.50,5.60
103,92,118,1,4.50,4.50
103,98,4,1,4.40,4.40
103,118,65,1,3.40,3.40
103,119,100,1,4.40,4.40
103,119,108,1,4.10,4.10
103,120,77,1,4.40,4.40
103,120,86,1,4.40,4.40
103,121,3,1,5.20,5.20
103,121,99,1,5.10,5.10
103,135,95,1,4.60,4.60
103,135,98,1,4.70,4.70
103,229,9,1,4.20,4.20
103,229,15,1,5.20,5.20
103,229,22,1,4.50,4.50
103,229,28,1,4.00,4.00
103,229,53,1,4.40,4.40
103,229,79,1,4.30,4.30
103,229,80,1,4.20,4.20
103,229,107,1,4.00,4.00
103,230,5,1,4.70,4.70
103,230,9,1,4.50,4.50
103,230,10,1,4.30,4.30
103,230,17,1,4.20,4.20
103,230,25,1,4.70,4.70
103,230,27,2,9.30,4.80
103,230,35,1,4.30,4.30
103,230,38,1,4.30,4.30
103,230,75,1,4.20,4.20
103,230,107,1,4.40,4.40
103,230,116,1,4.30,4.30
103,231,6,1,4.70,4.70
103,231,12,1,4.40,4.40
103,231,36,1,4.50,4.50
103,231,41,1,4.60,4.60
103,231,43,1,4.60,4.60
103,231,54,1,4.30,4.30
103,231,68,1,4.70,4.70
103,231,75,1,4.20,4.20
103,231,79,1,4.40,4.40
103,231,86,1,4.50,4.50
103,231,100,3,13.20,4.50
103,236,64,1,4.20,4.20
103,236,94,1,4.10,4.10
103,237,0,1,4.50,4.50
103,237,3,1,4.50,4.50
103,237,5,1,5.60,5.60
103,237,17,1,4.60,4.60
103,237,24,1,4.10,4.10
103,237,26,1,4.20,4.20
103,237,37,1,4.30,4.30
103,237,42,1,4.30,4.30
103,237,47,1,5.40,5.40
103,237,68,1,4.60,4.60
103,237,69,1,4.60,4.60
103,237,78,1,4.40,4.40
103,237,99,1,4.60,4.60
103,237,102,1,4.40,4.40
103,237,107,1,4.30,4.30
103,237,115,1,4.20,4.20
103,237,119,1,4.70,4.70
103,272,8,1,4.50,4.50
103,272,12,1,4.60,4.60
103,272,24,1,4.30,4.30
103,272,26,1,5.10,5.10
103,272,36,1,4.90,4.90
103,272,63,1,4.90,4.90
103,272,72,1,4.70,4.70
103,272,82,1,4.40,4.40
103,272,84,1,4.50,4.50
103,272,95,1,4.40,4.40
103,272,99,1,4.30,4.30
103,272,113,1,4.70,4.70
103,273,17,1,4.20,4.20
103,273,19,1,4.90,4.90
103,273,27,1,4.70,4.70
103,273,37,1,4.50,4.50
103,273,47,1,5.00,5.00
103,273,66,1,4.30,4.30
103,273,74,1,4.20,4.20
103,273,106,1,4.50,4.50
103,273,108,1,4.50,4.50
103,274,38,1,4.20,4.20
103,274,52,1,4.50,4.50
103,274,70,1,4.60,4.60
103,274,74,1,4.50,4.50
103,298,54,1,4.10,4.10
103,298,103,1,4.60,4.60
103,299,0,1,4.40,4.40
